Num,Acct,Acct1,Type,Date,Num,Name,Memo,Split,Debit,Credit
4581,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/20/2018,71104,Miscellaneous - Retail:Melanie Hall,Vianne Lanterns Satin Antiqued Solid Brass 3-light wall latern Candelabra base (60 watt max),Accounts Receivable,240.71,
4582,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/20/2018,71104,Miscellaneous - Retail:Melanie Hall,Broadway Collection Polished Chrome 4 Light (60 watt max),Accounts Receivable,210.00,
4583,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/20/2018,71104,Miscellaneous - Retail:Melanie Hall,Brushed Nickel Pendant 1-100 watt Medium Base Satin Etched Glass,Accounts Receivable,200.00,
4584,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/20/2018,71104,Miscellaneous - Retail:Melanie Hall,Pendant Bar Textured White 50lbs max,Accounts Receivable,43.08,
4585,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/20/2018,71104,Miscellaneous - Retail:Melanie Hall,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,97.20,
4586,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,77.52,
4587,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,857.40,
4588,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Pendant Bar Textured White 50lbs max,Accounts Receivable,204.62,
4589,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Pendant Bar Cobblestone 50lbs. max,Accounts Receivable,68.22,
4590,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,180.00,
4591,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Flat Glass (25 watt max) Polished Brass 4 light,Accounts Receivable,36.37,
4592,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Verona Collection Pendant Cobblestone Etched Alabaster Glass 150 watt max,Accounts Receivable,595.00,
4593,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,3525.00,
4594,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Renaissance Collection (100 watt max) Millstone Finish One-light,Accounts Receivable,261.78,
4595,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/22/2018,71133,Kern Lighting Warehouse:Store #01,Broadway Collection Polished Chrome 4 Light (60 watt max),Accounts Receivable,84.00,
4596,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/29/2018,71123,Kern Lighting Warehouse:Store #13,18x8x10 Solid Brass 3-60watt Medium Base Satin Etched Glass,Accounts Receivable,0.00,
4597,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/29/2018,71123,Kern Lighting Warehouse:Store #13,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,0.00,
4598,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/29/2018,71123,Kern Lighting Warehouse:Store #13,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,60.00,
4599,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,11/29/2018,71123,Kern Lighting Warehouse:Store #13,Tapestry (2-60 watt Med) Etched Cracked Glass Finish 10,Accounts Receivable,0.00,
4600,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/03/2018,71139,Lavery Lighting & Design:Store #JL-08,Acid Verde 10x21x10 2-60 watt cand.,Accounts Receivable,300.00,
4601,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/03/2018,71139,Lavery Lighting & Design:Store #JL-08,Brushed Nickel Pendant 1-100 watt Medium Base Satin Etched Glass,Accounts Receivable,250.00,
4602,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/03/2018,71139,Lavery Lighting & Design:Store #JL-08,White 4.5x7.5 1-100 watt Medium Base Satin White Glass,Accounts Receivable,225.00,
4603,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/03/2018,71139,Lavery Lighting & Design:Store #JL-08,River Rock (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,375.00,
4604,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/03/2018,71139,Lavery Lighting & Design:Store #JL-08,Specialty Stage & Studio Bulbs  60 watt,Accounts Receivable,25.00,
4605,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/03/2018,71139,Lavery Lighting & Design:Store #JL-08,Halogen Lamp Volts:3.5  Tubular,Accounts Receivable,5.00,
4606,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/03/2018,71139,Lavery Lighting & Design:Store #JL-08,Cand. Light 20 watts (8 pack),Accounts Receivable,0.00,
4607,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/07/2018,71138,Baker's Professional Lighting:Store #10,Fluorescent Lamp Medium Bipin (30pack),Accounts Receivable,1412.32,
4608,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/07/2018,71138,Baker's Professional Lighting:Store #10,Fluorescent Lamp Large Bipin (30 pack),Accounts Receivable,90.00,
4609,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/07/2018,71138,Baker's Professional Lighting:Store #10,Halogen Lamp 3.5 Volts Tubular,Accounts Receivable,150.00,
4610,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/07/2018,71138,Baker's Professional Lighting:Store #10,Cand. Light 20 watts (8 pack),Accounts Receivable,384.00,
4611,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/07/2018,71138,Baker's Professional Lighting:Store #10,100 watt (6 pack),Accounts Receivable,1425.00,
4612,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/07/2018,71138,Baker's Professional Lighting:Store #10,Stage & Studio 60 watt (set of 4),Accounts Receivable,750.00,
4613,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/10/2018,71105,Miscellaneous - Retail:Lara Gussman,Die Cast Lanterns Black 1-100 watt Medium Base Clear Cracked Glass,Accounts Receivable,423.85,
4614,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/10/2018,71105,Miscellaneous - Retail:Lara Gussman,Black Finish Solid Brass Clear Glass Hanging 2-60 watt max.,Accounts Receivable,38.44,
4615,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/10/2018,71105,Miscellaneous - Retail:Lara Gussman,Beveled Mirror Etched Ribbed Glass (75 watt max),Accounts Receivable,97.99,
4616,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/10/2018,71105,Miscellaneous - Retail:Lara Gussman,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,96.49,
4617,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/10/2018,71105,Miscellaneous - Retail:Lara Gussman,Brushed Nickel (3-60 watt Med) Ribbed Glass,Accounts Receivable,60.00,
4618,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/10/2018,71105,Miscellaneous - Retail:Lara Gussman,2032 Series (3-60 watt Med) Desert Stone Finish,Accounts Receivable,48.00,
4619,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/10/2018,71105,Miscellaneous - Retail:Lara Gussman,Colonial Brushed Steel Finish Opal White Glass (60 watt),Accounts Receivable,20.00,
4620,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/12/2018,71106,Stern Commercial Contractor's:Walker Properties,Renaissance Collection (100 watt max) Millstone Finish One-light,Accounts Receivable,1539.89,
4621,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/12/2018,71106,Stern Commercial Contractor's:Walker Properties,Sunset Clear Glass 1-100 watt max.,Accounts Receivable,3100.64,
4622,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/12/2018,71106,Stern Commercial Contractor's:Walker Properties,Domes White 59x21x6 5/8 ht 120v HPF,Accounts Receivable,3600.00,
4623,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/12/2018,71106,Stern Commercial Contractor's:Walker Properties,Flush Mount Polished Brass (2 13 watt)  White acrylic diffuser,Accounts Receivable,823.53,
4624,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/12/2018,71106,Stern Commercial Contractor's:Walker Properties,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,682.86,
4625,Purchases  (Cost of Goods),Total Direct Labor - Other,Bill,12/15/2018,P0989,Dan A. North Builders:Custom Order - Suite 100A,Custom Dome lighting with purple trim extra voltage,Accounts Payable,5400.00,
4626,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Die Cast Lanterns Black 1-100 watt Medium Base Clear Cracked Glass,Accounts Receivable,577.98,
4627,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Tapestry (2-60 watt Med) Etched Cracked Glass Finish 10,Accounts Receivable,225.00,
4628,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,18x8x10 Solid Brass 3-60watt Medium Base Satin Etched Glass,Accounts Receivable,358.55,
4629,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Fluorescent Lamp T-12 Medium Bipin  (30pack),Accounts Receivable,0.00,
4630,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Specialty Bulbs 100 watt (6 pack),Accounts Receivable,47.50,
4631,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Golden Umber (100 watt)  Six Light Chandelier,Accounts Receivable,425.00,
4632,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Golden Umber 6 Light,Accounts Receivable,425.00,
4633,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Frosted Taupe with Marble Glass,Accounts Receivable,624.47,
4634,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Tapestry with Faux Alabaster Glass,Accounts Receivable,525.00,
4635,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Beveled Mirror with Etched Ribbed Glass,Accounts Receivable,244.97,
4636,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Polished Brass 6 Light,Accounts Receivable,150.00,
4637,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,White with Satin White Glass,Accounts Receivable,105.00,
4638,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Steel Colonial with Opal White Glass,Accounts Receivable,100.00,
4639,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Gold Colonial,Accounts Receivable,100.00,
4640,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71140,Thompson Lighting Stores:Store #15,Copper Verde Seeded Glass,Accounts Receivable,128.57,
4641,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Acid Verde,Accounts Receivable,690.00,
4642,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Brushed Nickel Pendant with Etched Glass,Accounts Receivable,175.00,
4643,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Tapestry with Etched Glass,Accounts Receivable,45.00,
4644,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Brushed Nickel with Ribbed Glass,Accounts Receivable,180.00,
4645,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Fluorescent Lamp Medium Bipin (30pack),Accounts Receivable,341.43,
4646,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Halogen Lamp 3.5 Volts Tubular,Accounts Receivable,50.00,
4647,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Stage & Studio 60 watt (set of 4),Accounts Receivable,57.50,
4648,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Copper Verde Seeded Glass,Accounts Receivable,642.86,
4649,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Bronze Lantern with Tail,Accounts Receivable,1216.00,
4650,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71134,Kern Lighting Warehouse:Store #13,Hanging Brass and Black Finish with Clear Glass,Accounts Receivable,480.52,
4651,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Black Die Cast Lanterns with Clear Glass,Accounts Receivable,192.66,
4652,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Solid Brass with Etched Glass 2 Light,Accounts Receivable,162.98,
4653,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Textured White Pendant,Accounts Receivable,150.00,
4654,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Steel Colonial with Opal White Glass,Accounts Receivable,50.00,
4655,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Brass with Black Finish and Clear Glass,Accounts Receivable,200.00,
4656,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Hanging Brass and Black Finish with Clear Glass,Accounts Receivable,96.10,
4657,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Drop Opal with Solid Oak Frame,Accounts Receivable,107.21,
4658,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71136,Kern Lighting Warehouse:Store #13,Textured White Pendant,Accounts Receivable,150.00,
4659,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71135,Baker's Professional Lighting:Store #15,Gold Colonial,Accounts Receivable,20.00,
4660,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71135,Baker's Professional Lighting:Store #15,Steel Colonial with Opal White Glass,Accounts Receivable,40.00,
4661,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71135,Baker's Professional Lighting:Store #15,Brushed Nickel with Opal Glass,Accounts Receivable,74.00,
4662,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71135,Baker's Professional Lighting:Store #15,Textured White Pendant,Accounts Receivable,150.00,
4663,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71135,Baker's Professional Lighting:Store #15,Brass Guard Lanterns 1 Light,Accounts Receivable,140.00,
4664,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71135,Baker's Professional Lighting:Store #15,Drop Opal with Solid Oak Frame,Accounts Receivable,107.21,
4665,Purchases  (Cost of Goods),Total Direct Labor - Other,Invoice,12/15/2018,71135,Baker's Professional Lighting:Store #15,Black Die Cast Lanterns with Clear Glass,Accounts Receivable,192.66,
4668,Sales Commission (outside reps),Total Direct Labor - Other,Bill,07/01/2018,Commission Jan - Jun,Michael Kretchmar,Jan - June cash basis sales,Accounts Payable,3990.80,
4671,Advertising Expense,Total Direct Labor - Other,Check,01/25/2018,5018,Novello Lights Magazine,Q1 07 Ad,Company Checking Account,500.00,
4672,Advertising Expense,Total Direct Labor - Other,Check,04/20/2018,5088,Novello Lights Magazine,Q2 07 Ad,Company Checking Account,500.00,
4673,Advertising Expense,Total Direct Labor - Other,Check,07/23/2018,5176,Novello Lights Magazine,Q3 07 Ad,Company Checking Account,500.00,
4674,Advertising Expense,Total Direct Labor - Other,Check,10/19/2018,5253,Novello Lights Magazine,Q4 07 Ad,Company Checking Account,500.00,
4679,Business License & Fees,Total Direct Labor - Other,Check,02/22/2018,5043,City of Bayshore,business license,Company Checking Account,354.00,
4680,Business License & Fees,Total Direct Labor - Other,Check,02/22/2018,5039,County of Middlefield,Personal Property Taxes,Company Checking Account,356.23,
4684,Car/Truck Expense,Car Lease,Check,01/15/2018,5007,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4685,Car/Truck Expense,Car Lease,Check,02/15/2018,5037,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4686,Car/Truck Expense,Car Lease,Check,03/15/2018,5066,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4687,Car/Truck Expense,Car Lease,Check,04/16/2018,5087,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4688,Car/Truck Expense,Car Lease,Check,05/15/2018,5116,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4689,Car/Truck Expense,Car Lease,Check,06/15/2018,5142,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4690,Car/Truck Expense,Car Lease,Check,07/26/2018,5184,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4691,Car/Truck Expense,Car Lease,Check,08/15/2018,5197,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4692,Car/Truck Expense,Car Lease,Check,09/14/2018,5225,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4693,Car/Truck Expense,Car Lease,Check,10/15/2018,5252,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4694,Car/Truck Expense,Car Lease,Check,11/15/2018,5278,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4695,Car/Truck Expense,Car Lease,Check,12/14/2018,5301,Automobile Loan Company,Car lease,Company Checking Account,563.00,
4698,Car/Truck Expense,Gas,Credit Card Charge,01/25/2018,1578932,Larsen Gas Station,gas,QuickBooks Credit Card,22.56,
4699,Car/Truck Expense,Gas,Check,01/31/2018,5023,Jonathan Graham (reimbursments),13103 Exp Rpt,Company Checking Account,127.23,
4700,Car/Truck Expense,Gas,Check,02/22/2018,5038,Deborah Wood (Owner),Petty Cash,Company Checking Account,53.00,
4701,Car/Truck Expense,Gas,Check,04/23/2018,5093,Jonathan Graham (reimbursments),33103 Exp Rpt,Company Checking Account,78.23,
4702,Car/Truck Expense,Gas,Check,04/23/2018,5089,"King, Vicki",mileage,Company Checking Account,15.63,
4703,Car/Truck Expense,Gas,Check,04/23/2018,5095,Deborah Wood (Owner),33103 Exp Report,Company Checking Account,54.68,
4704,Car/Truck Expense,Gas,Check,05/22/2018,5118,Deborah Wood (Owner),Petty Cash,Company Checking Account,21.89,
4705,Car/Truck Expense,Gas,Check,07/23/2018,5170,Jonathan Graham (reimbursments),63003 Exp Rpt,Company Checking Account,120.52,
4706,Car/Truck Expense,Gas,Check,07/23/2018,5171,"King, Vicki",,Company Checking Account,47.95,
4707,Car/Truck Expense,Gas,Check,07/23/2018,5172,Deborah Wood (Owner),63003 Exp Report,Company Checking Account,47.23,
4708,Car/Truck Expense,Gas,Check,08/22/2018,5209,Deborah Wood (Owner),gas,Company Checking Account,47.23,
4709,Car/Truck Expense,Gas,Check,10/22/2018,5255,"King, Vicki",93003 Exp Rpt,Company Checking Account,10.20,
4710,Car/Truck Expense,Gas,Check,10/22/2018,5257,Deborah Wood (Owner),93007 Expense Report,Company Checking Account,58.69,
4711,Car/Truck Expense,Gas,Check,11/22/2018,5279,Jonathan Graham (reimbursments),93003 Exp Rpt,Company Checking Account,113.34,
4712,Car/Truck Expense,Gas,Check,11/22/2018,5283,Deborah Wood (Owner),Petty Cash,Company Checking Account,89.26,
4715,Car/Truck Expense,Insurance-Auto,Check,01/31/2018,5022,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4716,Car/Truck Expense,Insurance-Auto,Check,02/28/2018,5056,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4717,Car/Truck Expense,Insurance-Auto,Check,03/30/2018,5076,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4718,Car/Truck Expense,Insurance-Auto,Check,04/30/2018,5104,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4719,Car/Truck Expense,Insurance-Auto,Check,05/31/2018,5133,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4720,Car/Truck Expense,Insurance-Auto,Check,06/29/2018,5158,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4721,Car/Truck Expense,Insurance-Auto,Check,07/31/2018,5187,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4722,Car/Truck Expense,Insurance-Auto,Check,08/31/2018,5219,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4723,Car/Truck Expense,Insurance-Auto,Check,09/28/2018,5241,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4724,Car/Truck Expense,Insurance-Auto,Check,10/31/2018,5269,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4725,Car/Truck Expense,Insurance-Auto,Check,11/30/2018,5292,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4726,Car/Truck Expense,Insurance-Auto,Check,12/31/2018,5315,Automobile Insurance Company,Policy # 14906,Company Checking Account,120.00,
4732,Car/Truck Expense,Registration & License,Check,04/23/2018,5092,Department of Automobiles,Auto Registration,Company Checking Account,546.00,
4735,Car/Truck Expense,Repairs & Maintenance,Check,04/23/2018,5095,Deborah Wood (Owner),Auto repairs,Company Checking Account,980.23,
4736,Car/Truck Expense,Repairs & Maintenance,Check,10/22/2018,5257,Deborah Wood (Owner),Maintenance & Repairs,Company Checking Account,720.00,
4742,Conferences and Seminars,Total Car/Truck Expense - Other,Check,01/31/2018,5025,"Lawson Professional Seminars, Inc.",Spring Seminar #407,Company Checking Account,1000.00,
4743,Conferences and Seminars,Total Car/Truck Expense - Other,Check,05/15/2018,5115,"Lawson Professional Seminars, Inc.",Summer Seminar #707,Company Checking Account,350.00,
4744,Conferences and Seminars,Total Car/Truck Expense - Other,Check,08/15/2018,5198,"Lawson Professional Seminars, Inc.",Summer Seminar #907,Company Checking Account,350.00,
4745,Conferences and Seminars,Total Car/Truck Expense - Other,Check,08/22/2018,5206,Professional Association,Convention,Company Checking Account,1000.00,
4746,Conferences and Seminars,Total Car/Truck Expense - Other,Check,08/22/2018,5206,Professional Association,Convention,Company Checking Account,1000.00,
4747,Conferences and Seminars,Total Car/Truck Expense - Other,Check,08/22/2018,5206,Professional Association,Convention,Company Checking Account,1000.00,
4750,Contributions,Total Car/Truck Expense - Other,Check,12/05/2018,5298,Women's Shelter,donation,Company Checking Account,2500.00,
4753,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,01/31/2018,DEPR03,,Jan07 Depr Expense,Accumulated Depreciation,76.92,
4754,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,02/28/2018,DEPR03,,Feb03 Depr Expense,Accumulated Depreciation,76.92,
4755,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,03/31/2018,DEPR4,,Mar03 Depr Expense,Accumulated Depreciation,76.92,
4756,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,04/30/2018,DEPR5,,Apr03 Depr Expense,Accumulated Depreciation,76.92,
4757,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,05/31/2018,DEPR6,,May03 Depr Expense,Accumulated Depreciation,76.92,
4758,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,06/30/2018,DEPR7,,June03 Depr Expense,Accumulated Depreciation,76.92,
4759,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,07/31/2018,DEPR8,,July03 Depr Expense,Accumulated Depreciation,76.92,
4760,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,08/31/2018,DEPR9,,Aug03 Depr Expense,Accumulated Depreciation,76.92,
4761,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,09/30/2018,DEPR10,,Sept03 Depr Expense,Accumulated Depreciation,76.92,
4762,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,10/31/2018,DEPR11,,Oct03 Depr Expense,Accumulated Depreciation,76.92,
4763,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,11/30/2018,DEPR12,,Nov03 Depr Expense,Accumulated Depreciation,76.92,
4764,Depreciation Expense,Total Car/Truck Expense - Other,General Journal,12/31/2018,DEPR13,,Dec03 Depr Expense,Accumulated Depreciation,76.92,
4767,Dues and Subscriptions,Total Car/Truck Expense - Other,Check,01/31/2018,5027,Professional Association,Annual Dues,Company Checking Account,500.00,
4768,Dues and Subscriptions,Total Car/Truck Expense - Other,Check,01/31/2018,5028,Professional Association,Annual Dues,Company Checking Account,350.00,
4769,Dues and Subscriptions,Total Car/Truck Expense - Other,Check,08/22/2018,5201,Professional Subscriptions,Journal,Company Checking Account,350.00,
4770,Dues and Subscriptions,Total Car/Truck Expense - Other,Check,08/22/2018,5204,Professional Subscriptions,Journal,Company Checking Account,350.00,
4771,Dues and Subscriptions,Total Car/Truck Expense - Other,Check,08/22/2018,5205,Professional Subscriptions,Journal,Company Checking Account,350.00,
4777,Insurance,General Liability Insurance,Check,01/31/2018,5026,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4778,Insurance,General Liability Insurance,Check,02/05/2018,5030,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4779,Insurance,General Liability Insurance,Check,03/05/2018,5061,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4780,Insurance,General Liability Insurance,Check,04/04/2018,5080,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4781,Insurance,General Liability Insurance,Check,05/04/2018,5108,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4782,Insurance,General Liability Insurance,Check,06/04/2018,5137,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4783,Insurance,General Liability Insurance,Check,07/03/2018,5162,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4784,Insurance,General Liability Insurance,Check,08/03/2018,5192,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4785,Insurance,General Liability Insurance,Check,09/04/2018,5222,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4786,Insurance,General Liability Insurance,Check,10/04/2018,5246,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4787,Insurance,General Liability Insurance,Check,11/05/2018,5272,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
4788,Insurance,General Liability Insurance,Check,12/04/2018,5297,Gretton Insurance Co.,Policy #14B09,Company Checking Account,230.00,
